fighter_id,height,weight,reach,stance,dob,url
2631,"6' 2""",170 lbs.,--,Orthodox,"Aug 08, 1986",http://ufcstats.com/fighter-details/c06d554ce1713fd3
2632,"5' 11""",145 lbs.,--,,"Oct 10, 1974",http://ufcstats.com/fighter-details/7263e0dc082adc87
2633,"6' 2""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/3d960455f880bb25
2634,"5' 10""",135 lbs.,"70""",Southpaw,"Oct 04, 1994",http://ufcstats.com/fighter-details/d9c6f19f958643e9
2635,"5' 9""",145 lbs.,--,Orthodox,"Jun 29, 1987",http://ufcstats.com/fighter-details/568bebed6366b667
2636,"5' 10""",135 lbs.,"74""",Orthodox,"Dec 30, 1989",http://ufcstats.com/fighter-details/f3ca6908f78efebe
2637,"5' 10""",170 lbs.,--,Orthodox,"Sep 04, 1978",http://ufcstats.com/fighter-details/2961be02cfb0d2c1
2638,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",http://ufcstats.com/fighter-details/ba280572acfba13f
2639,"5' 7""",145 lbs.,--,Southpaw,"Jan 01, 1976",http://ufcstats.com/fighter-details/2b4faacc16d66898
2640,"5' 9""",170 lbs.,"71""",Orthodox,"Sep 22, 1981",http://ufcstats.com/fighter-details/509697e08673d2e5
2641,"6' 0""",168 lbs.,--,,"Nov 09, 1980",http://ufcstats.com/fighter-details/f64e4ecd214c6378
2642,"5' 11""",135 lbs.,"70""",Southpaw,"Aug 16, 1993",http://ufcstats.com/fighter-details/2cfba6c837c03ed0
2643,"5' 7""",139 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/c9885b1b7c7055a0
2644,"5' 8""",139 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/af70d268e5352186
2645,"5' 11""",168 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/9649d75defe0dedb
2646,"5' 7""",135 lbs.,"69""",Orthodox,"Dec 16, 1983",http://ufcstats.com/fighter-details/48e093ea1f43a053
2647,"5' 3""",115 lbs.,"65""",Orthodox,"Aug 19, 1994",http://ufcstats.com/fighter-details/43a59ce3bb40449e
2648,"6' 1""",205 lbs.,--,Southpaw,"Jun 02, 1981",http://ufcstats.com/fighter-details/478c8706bdb92440
2649,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",http://ufcstats.com/fighter-details/4498b382c65a7faa
2650,"5' 10""",145 lbs.,"73""",Orthodox,"Jun 01, 1990",http://ufcstats.com/fighter-details/d76ad9a08c4408ff
2651,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/65239fccecd03404
2652,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 03, 1983",http://ufcstats.com/fighter-details/04c15b52c3cc1cab
2653,"5' 11""",155 lbs.,"72""",Orthodox,"May 21, 1989",http://ufcstats.com/fighter-details/b6452706b373eea1
2654,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 23, 1995",http://ufcstats.com/fighter-details/d945aae53e3e54e6
2655,"5' 7""",125 lbs.,"70""",Orthodox,"Jul 30, 2000",http://ufcstats.com/fighter-details/75353550928a7921
2656,"5' 6""",125 lbs.,"67""",Southpaw,"Sep 15, 1985",http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
2657,"5' 8""",145 lbs.,"72""",Orthodox,"Jun 13, 1992",http://ufcstats.com/fighter-details/192520689012c7e4
2658,"5' 10""",216 lbs.,--,,"Jun 14, 1984",http://ufcstats.com/fighter-details/606136dee6f6ecea
2659,"5' 6""",125 lbs.,"69""",Orthodox,"Jul 17, 1997",http://ufcstats.com/fighter-details/008ea710276c9606
2660,"5' 10""",195 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/02d276b7d62b3472
2661,"6' 0""",168 lbs.,--,Orthodox,"Oct 23, 1973",http://ufcstats.com/fighter-details/a8e133139286df84
2662,"5' 9""",247 lbs.,"74""",Orthodox,"Jan 18, 1971",http://ufcstats.com/fighter-details/cbfd1d34356a004c
2663,"5' 6""",125 lbs.,"67""",Southpaw,"Nov 03, 1987",http://ufcstats.com/fighter-details/bffeb123b21c9aad
2664,"5' 9""",135 lbs.,"68""",Southpaw,"Nov 25, 1993",http://ufcstats.com/fighter-details/ca80d72da81d7224
2665,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/72c9c2eadfc3277e
2666,--,265 lbs.,--,,"Aug 25, 1996",http://ufcstats.com/fighter-details/4e30f2761b6bd3b5
2667,"6' 1""",170 lbs.,"73""",Orthodox,"Oct 25, 1984",http://ufcstats.com/fighter-details/94508d80e1f885fc
2668,"6' 0""",170 lbs.,"73""",Orthodox,"Nov 19, 1985",http://ufcstats.com/fighter-details/8163cd7de0342652
2669,"5' 5""",135 lbs.,"65""",Southpaw,"Dec 16, 1988",http://ufcstats.com/fighter-details/1de9ad94de18eeaf
2670,"5' 7""",145 lbs.,"70""",Orthodox,"Jul 02, 1995",http://ufcstats.com/fighter-details/3e38b1ea16bd4d86
2671,"5' 6""",125 lbs.,"67""",Orthodox,"Jun 18, 1999",http://ufcstats.com/fighter-details/8b1b051038354655
2672,"5' 7""",145 lbs.,"69""",Orthodox,"May 31, 1994",http://ufcstats.com/fighter-details/a112097ad877a48f
2673,"6' 4""",185 lbs.,--,Southpaw,"Dec 19, 1990",http://ufcstats.com/fighter-details/6e92eb1242b46636
2674,"5' 10""",170 lbs.,"71""",Switch,"Apr 10, 1988",http://ufcstats.com/fighter-details/c06a9b48d4132c8e
2675,"5' 10""",205 lbs.,--,Orthodox,"Nov 27, 1971",http://ufcstats.com/fighter-details/e56df3c1d8b4b1cc
2676,"5' 9""",170 lbs.,"71""",Southpaw,"Dec 30, 1983",http://ufcstats.com/fighter-details/e31502e3f79d00c5
2677,"6' 0""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/518e5202a91980d4
2678,"5' 4""",125 lbs.,--,,--,http://ufcstats.com/fighter-details/831de97afe326478
2679,"5' 10""",135 lbs.,"70""",Southpaw,"Oct 16, 1993",http://ufcstats.com/fighter-details/26927dab41dbd5fc
2680,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",http://ufcstats.com/fighter-details/1bcaac2d99b90fce
2681,"5' 6""",135 lbs.,"67""",Orthodox,"Apr 26, 1988",http://ufcstats.com/fighter-details/fea79f9bc8c68769
2682,"5' 8""",145 lbs.,"72""",Orthodox,"Oct 11, 1990",http://ufcstats.com/fighter-details/0d62719b1dcf7c40
2683,"5' 6""",125 lbs.,"66""",Orthodox,"Mar 20, 1984",http://ufcstats.com/fighter-details/92437c6775b3f7d1
2684,"6' 8""",270 lbs.,--,Orthodox,"Feb 26, 1967",http://ufcstats.com/fighter-details/2dc7f1762dc0a7ef
2685,"5' 8""",135 lbs.,--,Southpaw,"Dec 22, 1992",http://ufcstats.com/fighter-details/45230be0641f3f53
2686,"5' 9""",135 lbs.,"72""",Orthodox,"May 25, 1991",http://ufcstats.com/fighter-details/544d7460b3e44393
2687,"5' 6""",125 lbs.,"69""",Switch,"Aug 22, 1994",http://ufcstats.com/fighter-details/2fe9032955c2e013
2688,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 12, 1990",http://ufcstats.com/fighter-details/37098a6e6c27fb66
2689,"5' 11""",155 lbs.,"73""",Orthodox,"Oct 17, 1985",http://ufcstats.com/fighter-details/a0e6753c42698f13
2690,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",http://ufcstats.com/fighter-details/c32aeb1a59e6272d
2691,"5' 7""",135 lbs.,"67""",Orthodox,"Apr 30, 1988",http://ufcstats.com/fighter-details/539ed332b3078821
2692,"6' 6""",260 lbs.,"81""",Orthodox,"Sep 08, 1986",http://ufcstats.com/fighter-details/80779d7441af1b52
2693,"5' 11""",195 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/df85d6ec3493d120
2694,"6' 2""",185 lbs.,--,Orthodox,"Mar 31, 1984",http://ufcstats.com/fighter-details/9147679e1a4ad4a3
2695,"5' 6""",135 lbs.,--,Orthodox,"Jan 14, 1981",http://ufcstats.com/fighter-details/6a125ba3ec37e27e
2696,"6' 4""",205 lbs.,"76""",Orthodox,"Feb 28, 1989",http://ufcstats.com/fighter-details/acb36c908d415c4a
2697,"5' 7""",145 lbs.,--,Orthodox,"Nov 09, 1979",http://ufcstats.com/fighter-details/2e2cdb6e9eb84bb9
2698,"5' 7""",125 lbs.,"70""",Orthodox,"Dec 07, 1993",http://ufcstats.com/fighter-details/792be9a24df82ed6
2699,"6' 0""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/bb2eee4fb3259c01
2700,"6' 0""",155 lbs.,"73""",Southpaw,"Nov 21, 1986",http://ufcstats.com/fighter-details/66e98b3bb5fc5250
2701,"5' 10""",170 lbs.,--,Orthodox,"Sep 28, 1981",http://ufcstats.com/fighter-details/2067a177a2842fbf
2702,"6' 1""",135 lbs.,--,,"Dec 16, 1979",http://ufcstats.com/fighter-details/92b36014314b028b
2703,"5' 10""",145 lbs.,"71""",Orthodox,"May 14, 1991",http://ufcstats.com/fighter-details/938ea36fe9c269f0
2704,"5' 11""",170 lbs.,"72""",Orthodox,"Aug 16, 1990",http://ufcstats.com/fighter-details/cdb96af67d096b1e
2705,"5' 7""",125 lbs.,"67""",Orthodox,"Sep 08, 1991",http://ufcstats.com/fighter-details/b4192a975027aab6
2706,"5' 6""",135 lbs.,"67""",Orthodox,"Jun 14, 1989",http://ufcstats.com/fighter-details/2f6a993c7f547c13
2707,"6' 2""",205 lbs.,--,Orthodox,"Nov 01, 1979",http://ufcstats.com/fighter-details/6803d4d6908354ac
2708,"5' 10""",210 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/be9d259be012e8a4
2709,"5' 7""",145 lbs.,--,Orthodox,"Mar 29, 1984",http://ufcstats.com/fighter-details/dab0e6cb8c932162
2710,"5' 11""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/38fccd44d669bb2f
2711,"6' 5""",275 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/4dc496aa0cfc0d95
2712,"5' 4""",125 lbs.,"69""",Orthodox,"Apr 15, 1995",http://ufcstats.com/fighter-details/b15862fcd6ded451
2713,"5' 2""",115 lbs.,"63""",Southpaw,"May 18, 1994",http://ufcstats.com/fighter-details/a5fa51a81d0c5ed9
2714,"6' 0""",190 lbs.,--,Switch,--,http://ufcstats.com/fighter-details/5da4e8dc02e50ac0
2715,"5' 9""",155 lbs.,"70""",Orthodox,"Feb 08, 1993",http://ufcstats.com/fighter-details/37f560436d745c18
2716,"5' 11""",183 lbs.,--,Open Stance,--,http://ufcstats.com/fighter-details/ab35634d1a8c7a11
2717,"5' 6""",125 lbs.,"67""",Orthodox,"Feb 28, 1994",http://ufcstats.com/fighter-details/de594b35c45c2e9a
2718,"6' 2""",185 lbs.,"76""",Orthodox,"Aug 01, 1985",http://ufcstats.com/fighter-details/232c582f29f8f65e
2719,"5' 7""",135 lbs.,"68""",Southpaw,"Aug 09, 1992",http://ufcstats.com/fighter-details/9c27f3217891f3f0
2720,"5' 5""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/ae922e7d9e852d7a
2721,"5' 1""",115 lbs.,"65""",Orthodox,"Mar 17, 1989",http://ufcstats.com/fighter-details/882d62561063a927
2722,"6' 3""",205 lbs.,"74""",Orthodox,"Oct 26, 1994",http://ufcstats.com/fighter-details/e92901944ce91909
2723,"5' 9""",135 lbs.,--,,"Jan 29, 1989",http://ufcstats.com/fighter-details/d0c325dfefdde31f
2724,"5' 5""",125 lbs.,"67""",Orthodox,"Nov 15, 1991",http://ufcstats.com/fighter-details/f923e012414c883e
2725,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988",http://ufcstats.com/fighter-details/b1b0729d27936f2f
2726,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/2252b2c892397f0d
2727,"6' 3""",155 lbs.,--,Orthodox,"Sep 20, 1984",http://ufcstats.com/fighter-details/16af2d5a6f28bee2
2728,"5' 10""",243 lbs.,"73""",Orthodox,"Feb 20, 1988",http://ufcstats.com/fighter-details/8d5350fa18b79e9a
2729,"6' 0""",155 lbs.,"74""",Orthodox,"Aug 17, 1994",http://ufcstats.com/fighter-details/af9f42e6894047fc
2730,"6' 1""",215 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/1a49e0670dfaca31
2731,"5' 7""",135 lbs.,"68""",Orthodox,"Jul 23, 1991",http://ufcstats.com/fighter-details/bd532e9a2b93870c
2732,--,145 lbs.,--,,"Sep 18, 1998",http://ufcstats.com/fighter-details/a59bc10f5e9f5fbb
2733,"5' 6""",135 lbs.,"65""",Orthodox,"Sep 07, 1986",http://ufcstats.com/fighter-details/6bd02119599741a4
2734,"6' 1""",185 lbs.,"78""",Southpaw,"Feb 17, 1990",http://ufcstats.com/fighter-details/886264a0c9f4ea5e
2735,"6' 0""",185 lbs.,"71""",Orthodox,"Feb 09, 1978",http://ufcstats.com/fighter-details/179f1948dc234f1f
2736,"5' 9""",155 lbs.,"72""",Switch,"Feb 27, 1990",http://ufcstats.com/fighter-details/f8f1ec513bcfef43
2737,"5' 9""",135 lbs.,"71""",Orthodox,"Feb 16, 1993",http://ufcstats.com/fighter-details/f6bcbd91b114ff58
2738,"5' 9""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/fd0b4e3eb18eafb7
2739,"5' 10""",145 lbs.,"72""",Southpaw,"Dec 21, 1993",http://ufcstats.com/fighter-details/c3dd69333eb8085a
2740,"6' 2""",185 lbs.,"75""",Orthodox,"Feb 08, 1990",http://ufcstats.com/fighter-details/ea7e5bc78d9de658
2741,"6' 1""",220 lbs.,--,Orthodox,"Nov 29, 1973",http://ufcstats.com/fighter-details/cfbccfed4e4796fe
2742,"5' 8""",183 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/e3a6c6d6d0ac0815
2743,"5' 1""",115 lbs.,"62""",Orthodox,"Aug 10, 1993",http://ufcstats.com/fighter-details/e0b0cf71e0d69dd0
2744,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/9b6dcc335ad03696
2745,"5' 6""",145 lbs.,"64""",Orthodox,"Mar 21, 1991",http://ufcstats.com/fighter-details/4b90384d7c3519b8
2746,"6' 1""",170 lbs.,"75""",Orthodox,"Aug 28, 1999",http://ufcstats.com/fighter-details/6f4d199c0adc06f5
2747,"6' 2""",227 lbs.,--,Southpaw,"Nov 19, 1974",http://ufcstats.com/fighter-details/62918a2118de08b2
2748,"6' 1""",185 lbs.,--,Orthodox,"Jun 14, 1985",http://ufcstats.com/fighter-details/de25520d54eab12d
2749,"6' 3""",260 lbs.,--,Orthodox,"Aug 09, 1977",http://ufcstats.com/fighter-details/1b5c146ee7b86e34
2750,"5' 5""",125 lbs.,"67""",Orthodox,"Jul 27, 1983",http://ufcstats.com/fighter-details/729d4bd5a6cd0a97
2751,"6' 0""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/eca7e064746c161a
2752,"5' 9""",145 lbs.,"73""",Orthodox,"Jul 22, 1991",http://ufcstats.com/fighter-details/396fe87b84ac2e1c
2753,"6' 3""",185 lbs.,--,Orthodox,"Sep 12, 1977",http://ufcstats.com/fighter-details/32016899d0a222a3
2754,"6' 3""",205 lbs.,"78""",Orthodox,"Jan 26, 1993",http://ufcstats.com/fighter-details/d0147e906106cd2e
2755,"6' 0""",185 lbs.,"76""",Orthodox,"Jul 15, 1993",http://ufcstats.com/fighter-details/231cae8b77fbbcc1
2756,"5' 10""",205 lbs.,"71""",Southpaw,"Apr 12, 1989",http://ufcstats.com/fighter-details/e90a2f22417af68e
2757,"5' 8""",135 lbs.,"74""",Southpaw,"Oct 10, 1998",http://ufcstats.com/fighter-details/723b64c0e9a8f348
2758,"5' 9""",155 lbs.,"69""",Orthodox,"Dec 15, 1989",http://ufcstats.com/fighter-details/ae81a3ac7b260411
2759,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 05, 1986",http://ufcstats.com/fighter-details/8b5f9ea38184ded3
2760,"6' 3""",242 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/d0d43cb9b14f231c
2761,"5' 8""",155 lbs.,"71""",Orthodox,"Aug 02, 1988",http://ufcstats.com/fighter-details/31d7446b184e3305
2762,"6' 0""",155 lbs.,--,Orthodox,"Nov 07, 1987",http://ufcstats.com/fighter-details/f4c40f8a64d3151d
2763,"6' 0""",185 lbs.,"72""",Orthodox,"Jul 19, 1986",http://ufcstats.com/fighter-details/28c55b4087a6f136
2764,"5' 4""",145 lbs.,--,,"May 13, 1977",http://ufcstats.com/fighter-details/062e57ca1a3c95a8
2765,"5' 11""",168 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/2719f300b0439039
2766,"5' 7""",154 lbs.,--,Southpaw,"Oct 31, 1973",http://ufcstats.com/fighter-details/d5ae8074631762fc
2767,"6' 0""",225 lbs.,--,Orthodox,"Apr 24, 1968",http://ufcstats.com/fighter-details/e49c2db95e572dc8
2768,"6' 1""",210 lbs.,--,Orthodox,"Oct 18, 1983",http://ufcstats.com/fighter-details/342422bb6ced1e8d
2769,--,185 lbs.,--,,"Jun 20, 1989",http://ufcstats.com/fighter-details/47e0b5833e6bc91a
2770,"5' 9""",145 lbs.,"70""",Orthodox,"Aug 07, 1994",http://ufcstats.com/fighter-details/8d11d9c13e2ccdf7
2771,"6' 1""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/7be328bb3c2ea22e
2772,"6' 0""",185 lbs.,"74""",Orthodox,"Apr 26, 1996",http://ufcstats.com/fighter-details/50c469e0cb73be10
2773,"6' 1""",185 lbs.,--,Orthodox,"Mar 12, 1983",http://ufcstats.com/fighter-details/7a9ca95a92d7b64c
2774,"5' 1""",135 lbs.,--,Orthodox,"Oct 22, 1986",http://ufcstats.com/fighter-details/f9ae6914f604aa9f
2775,"5' 11""",205 lbs.,"70""",Orthodox,"Jul 16, 1979",http://ufcstats.com/fighter-details/b034747dc1d15491
2776,"5' 11""",170 lbs.,"73""",Southpaw,"May 22, 1984",http://ufcstats.com/fighter-details/65ddc8a9ac4e8531
2777,"5' 7""",154 lbs.,--,Orthodox,"Jun 10, 1980",http://ufcstats.com/fighter-details/a196332ee4aa8a82
2778,"5' 5""",145 lbs.,--,,"Jun 21, 1986",http://ufcstats.com/fighter-details/03e8df49c4a059ba
2779,"5' 7""",135 lbs.,"68""",Southpaw,"Mar 23, 1995",http://ufcstats.com/fighter-details/d8c811df0386d5e8
2780,"5' 10""",145 lbs.,"70""",Southpaw,"Dec 02, 1998",http://ufcstats.com/fighter-details/3618e0632ecdba9c
2781,"5' 6""",135 lbs.,"66""",Orthodox,"Jul 28, 1996",http://ufcstats.com/fighter-details/eb9446a4f44e19cf
2782,"5' 9""",170 lbs.,--,Southpaw,"Nov 30, 1970",http://ufcstats.com/fighter-details/95eb112a85601a0a
2783,"6' 0""",220 lbs.,--,Southpaw,"Jun 25, 1972",http://ufcstats.com/fighter-details/e18012194473e8b0
2784,"6' 0""",155 lbs.,"75""",Orthodox,"Jul 26, 1989",http://ufcstats.com/fighter-details/8f4528c10bd34fab
2785,"5' 9""",145 lbs.,--,Orthodox,"Jul 16, 1981",http://ufcstats.com/fighter-details/a00ec21cfbba17b6
2786,"5' 7""",125 lbs.,"68""",Orthodox,"Oct 06, 1983",http://ufcstats.com/fighter-details/6e00cfffd54653c4
2787,"5' 5""",125 lbs.,"65""",Orthodox,"Jun 29, 1992",http://ufcstats.com/fighter-details/47b63240018d5d86
2788,"5' 9""",205 lbs.,--,Orthodox,"Oct 27, 1974",http://ufcstats.com/fighter-details/6083f497c22cc075
2789,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987",http://ufcstats.com/fighter-details/776a58a67665a171
2790,"6' 3""",185 lbs.,--,Southpaw,"Sep 09, 1983",http://ufcstats.com/fighter-details/3a12a2f096a6d975
2791,"5' 10""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/307064d3e0f036c2
2792,"5' 8""",125 lbs.,"69""",Orthodox,"Sep 11, 1991",http://ufcstats.com/fighter-details/253076a23d03dcd0
2793,"6' 2""",246 lbs.,"80""",Orthodox,"Nov 26, 1992",http://ufcstats.com/fighter-details/d31a5546c0e9b213
2794,"6' 0""",170 lbs.,"74""",Orthodox,"Mar 26, 1990",http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
2795,"5' 11""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/d41937647eae9a34
2796,"6' 0""",205 lbs.,"71""",Orthodox,"Oct 06, 1991",http://ufcstats.com/fighter-details/769fa803bf9d2e3b
2797,"6' 0""",230 lbs.,--,Southpaw,"Jun 26, 1970",http://ufcstats.com/fighter-details/154a6b3ffae264cd
2798,"6' 0""",185 lbs.,"77""",Orthodox,"Dec 25, 1982",http://ufcstats.com/fighter-details/0dba4df5f34d5ff0
2799,"5' 6""",135 lbs.,"70""",Orthodox,"Apr 02, 1993",http://ufcstats.com/fighter-details/0c258d1d8e16e5f1
2800,"5' 10""",185 lbs.,"74""",Orthodox,"Aug 18, 1996",http://ufcstats.com/fighter-details/6a96ad1bc34fb113
2801,"5' 10""",155 lbs.,--,,"May 27, 1983",http://ufcstats.com/fighter-details/618f72750ec50b05
2802,"6' 0""",155 lbs.,--,,"Sep 17, 1978",http://ufcstats.com/fighter-details/52f7d300738961ac
2803,"6' 0""",185 lbs.,"77""",Orthodox,"Oct 14, 1994",http://ufcstats.com/fighter-details/6aae253467e8f9ce
2804,"5' 9""",145 lbs.,"69""",,"Sep 12, 1986",http://ufcstats.com/fighter-details/e503aa5c252a1b4d
2805,"6' 0""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/0b534765dca35e71
2806,"5' 6""",135 lbs.,--,,"Jul 29, 1986",http://ufcstats.com/fighter-details/5751267660c734cb
2807,"5' 11""",170 lbs.,"75""",Southpaw,"Aug 28, 1990",http://ufcstats.com/fighter-details/b997be68943010fc
2808,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",http://ufcstats.com/fighter-details/1d4bbaabd8b60173
2809,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 24, 1983",http://ufcstats.com/fighter-details/d1a1314976c50bef
2810,"6' 0""",205 lbs.,"78""",Orthodox,"Sep 04, 1994",http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb
2811,"6' 0""",240 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/13e62d766b709aa6
2812,"5' 9""",155 lbs.,"70""",Southpaw,"Nov 29, 1984",http://ufcstats.com/fighter-details/2db7fa8db6bc9632
2813,"6' 0""",263 lbs.,"73""",Orthodox,"Jun 20, 1976",http://ufcstats.com/fighter-details/3f7c14c7eca7195d
2814,"5' 11""",170 lbs.,"72""",Switch,"Jul 28, 1988",http://ufcstats.com/fighter-details/fd55393021a8c255
2815,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991",http://ufcstats.com/fighter-details/31f8081c7600da93
2816,"5' 2""",145 lbs.,--,,"Aug 05, 1987",http://ufcstats.com/fighter-details/f4db63258ecf0613
2817,"6' 0""",229 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/1209b5134401ca53
2818,"6' 3""",185 lbs.,"77""",Orthodox,"Oct 29, 1987",http://ufcstats.com/fighter-details/fae67903c4fe636b
2819,"6' 2""",263 lbs.,"78""",Orthodox,"Mar 16, 2000",http://ufcstats.com/fighter-details/1d688fa375d9431c
2820,"5' 8""",145 lbs.,--,,"Apr 25, 1994",http://ufcstats.com/fighter-details/195d0d3e14a2e256
2821,"5' 10""",155 lbs.,--,Southpaw,"Mar 17, 1986",http://ufcstats.com/fighter-details/f562238becb9ec50
2822,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 07, 1989",http://ufcstats.com/fighter-details/78f485f851891d68
2823,"6' 2""",205 lbs.,--,Sideways,"Dec 11, 1966",http://ufcstats.com/fighter-details/94609dd91731d428
2824,"5' 9""",170 lbs.,--,Orthodox,"Aug 17, 1976",http://ufcstats.com/fighter-details/952f6fa06f25a0ec
2825,"6' 1""",205 lbs.,--,,"Jan 02, 1984",http://ufcstats.com/fighter-details/fbbbc68d368832fa
2826,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",http://ufcstats.com/fighter-details/8d03ce87ca14e778
2827,"5' 7""",135 lbs.,"68""",Orthodox,"May 15, 1999",http://ufcstats.com/fighter-details/fd08d6536b7b91f0
2828,"5' 5""",125 lbs.,"65""",Switch,"Aug 03, 1988",http://ufcstats.com/fighter-details/840d2c82ea68b9aa
2829,"5' 11""",145 lbs.,"73""",Switch,"May 19, 1993",http://ufcstats.com/fighter-details/69037fc7730e4225
2830,"6' 4""",185 lbs.,"77""",Orthodox,"May 02, 1990",http://ufcstats.com/fighter-details/2b6d855c6e280fb1
2831,"6' 1""",185 lbs.,"76""",Southpaw,"Jan 14, 1996",http://ufcstats.com/fighter-details/35673bf5204524ee
2832,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971",http://ufcstats.com/fighter-details/330ec26453c44a59
2833,"5' 6""",125 lbs.,"66""",Orthodox,"Jan 06, 1993",http://ufcstats.com/fighter-details/1a31ef98efce7a79
2834,"5' 5""",125 lbs.,"65""",Orthodox,"Nov 04, 1994",http://ufcstats.com/fighter-details/2bd98ab77a8daa75
2835,"5' 5""",125 lbs.,--,Orthodox,"Oct 28, 1984",http://ufcstats.com/fighter-details/3edf45e1717fa764
2836,"5' 2""",125 lbs.,--,,--,http://ufcstats.com/fighter-details/52a003d768f10d91
2837,"5' 9""",145 lbs.,"69""",Orthodox,"Jul 25, 1982",http://ufcstats.com/fighter-details/5fceb45939fc0c8a
2838,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",http://ufcstats.com/fighter-details/22aa91e402d0fe1f
2839,"6' 0""",250 lbs.,--,Switch,"Oct 23, 1959",http://ufcstats.com/fighter-details/4956f60b7fa57c1a
2840,--,--,--,,--,http://ufcstats.com/fighter-details/346f789951e85f3f
2841,--,--,--,,--,http://ufcstats.com/fighter-details/53e533db1b8e9712
2842,"6' 1""",170 lbs.,--,Orthodox,"Dec 05, 1983",http://ufcstats.com/fighter-details/a9bcf8717dd12532
2843,"5' 4""",145 lbs.,"64""",Southpaw,"Dec 15, 1981",http://ufcstats.com/fighter-details/2c1170b825f58e57
2844,"5' 11""",320 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/6810d8d2dd557cf9
2845,"5' 9""",205 lbs.,--,Orthodox,"May 15, 1973",http://ufcstats.com/fighter-details/5cde96e0a1a1fffe
2846,"5' 7""",155 lbs.,--,Orthodox,"Dec 06, 2002",http://ufcstats.com/fighter-details/7beecbe0a08cf002
2847,"5' 8""",139 lbs.,--,Southpaw,"Aug 08, 1983",http://ufcstats.com/fighter-details/6c9383ffab2725a5
